Date,US Economic Uncertainty
2021-01-31,199.79
2021-02-01,144.04
2021-02-02,282.75
2021-02-03,145.65
2021-02-04,129.36
2021-02-05,111.2
2021-02-06,99.84
2021-02-07,200.27
2021-02-08,232.61
2021-02-09,84.45
2021-02-10,113.01
2021-02-11,121.93
2021-02-12,211.29
2021-02-13,180.0
2021-02-14,153.61
2021-02-15,152.79
2021-02-16,150.29
2021-02-17,84.88
2021-02-18,148.02
2021-02-19,106.51
2021-02-20,107.05
2021-02-21,135.8
2021-02-22,132.3
2021-02-23,145.25
2021-02-24,186.94
2021-02-25,124.74
2021-02-26,223.25
2021-02-27,220.62
2021-02-28,194.65
2021-03-01,257.79
2021-03-02,122.0
2021-03-03,103.44
2021-03-04,76.48
2021-03-05,231.03
2021-03-06,206.96
2021-03-07,229.1
2021-03-08,328.48
2021-03-09,167.78
2021-03-10,195.33
2021-03-11,275.24
2021-03-12,106.71
2021-03-13,108.34
2021-03-14,216.17
2021-03-15,206.85
2021-03-16,87.46
2021-03-17,187.89
2021-03-18,180.02
2021-03-19,211.66
2021-03-20,301.26
2021-03-21,152.98
2021-03-22,275.36
2021-03-23,193.53
2021-03-24,126.24
2021-03-25,142.05
2021-03-26,108.99
2021-03-27,87.78
2021-03-28,155.99
2021-03-29,177.66
2021-03-30,121.16
2021-03-31,136.03
2021-04-01,76.09
2021-04-02,130.61
2021-04-03,120.78
2021-04-04,210.38
2021-04-05,181.6
2021-04-06,125.46
2021-04-07,205.44
2021-04-08,115.07
2021-04-09,115.04
2021-04-10,138.65
2021-04-11,300.55
2021-04-12,69.6
2021-04-13,112.82
2021-04-14,65.13
2021-04-15,111.93
2021-04-16,86.85
2021-04-17,108.04
2021-04-18,128.86
2021-04-19,92.0
2021-04-20,89.99
2021-04-21,100.71
2021-04-22,70.82
2021-04-23,102.84
2021-04-24,76.35
2021-04-25,106.95
2021-04-26,84.99
2021-04-27,165.42
2021-04-28,102.3
2021-04-29,153.32
2021-04-30,125.83
2021-05-01,107.85
2021-05-02,184.5
2021-05-03,297.27
2021-05-04,119.21
2021-05-05,176.89
2021-05-06,142.39
2021-05-07,170.41
2021-05-08,134.18
2021-05-09,114.95
2021-05-10,168.8
2021-05-11,175.89
2021-05-12,78.7
2021-05-13,94.65
2021-05-14,100.11
2021-05-15,53.8
2021-05-16,129.76
2021-05-17,128.94
2021-05-18,96.41
2021-05-19,147.69
2021-05-20,189.22
2021-05-21,108.94
2021-05-22,80.84
2021-05-23,181.82
2021-05-24,183.43
2021-05-25,145.6
2021-05-26,71.66
2021-05-27,70.25
2021-05-28,171.86
2021-05-29,20.63
2021-05-30,91.45
2021-05-31,74.69
2021-06-01,176.43
2021-06-02,83.31
2021-06-03,109.44
2021-06-04,68.0
2021-06-05,48.51
2021-06-06,122.76
2021-06-07,111.43
2021-06-08,109.81
2021-06-09,131.85
2021-06-10,122.88
2021-06-11,97.74
2021-06-12,63.44
2021-06-13,127.53
2021-06-14,117.23
2021-06-15,109.37
2021-06-16,104.83
2021-06-17,94.44
2021-06-18,142.32
2021-06-19,64.25
2021-06-20,95.85
2021-06-21,174.11
2021-06-22,100.0
2021-06-23,60.28
2021-06-24,113.04
2021-06-25,92.88
2021-06-26,73.15
2021-06-27,302.87
2021-06-28,168.47
2021-06-29,74.51
2021-06-30,133.65
2021-07-01,82.66
2021-07-02,133.09
2021-07-03,82.15
2021-07-04,160.07
2021-07-05,144.78
2021-07-06,199.58
2021-07-07,57.23
2021-07-08,67.69
2021-07-09,84.3
2021-07-10,113.6
2021-07-11,118.92
2021-07-12,144.11
2021-07-13,192.35
2021-07-14,98.68
2021-07-15,153.82
2021-07-16,140.71
2021-07-17,126.48
2021-07-18,216.59
2021-07-19,103.99
2021-07-20,130.37
2021-07-21,185.19
2021-07-22,91.1
2021-07-23,138.66
2021-07-24,89.31
2021-07-25,170.04
2021-07-26,125.45
2021-07-27,132.55
2021-07-28,152.66
2021-07-29,144.4
2021-07-30,133.44
2021-07-31,116.35
2021-08-01,125.09
2021-08-02,124.58
2021-08-03,77.81
2021-08-04,67.39
2021-08-05,179.01
2021-08-06,107.12
2021-08-07,57.9
2021-08-08,241.48
2021-08-09,134.96
2021-08-10,399.87
2021-08-11,96.07
2021-08-12,90.39
2021-08-13,101.4
2021-08-14,95.63
2021-08-15,91.76
2021-08-16,131.18
2021-08-17,113.72
2021-08-18,113.23
2021-08-19,78.58
2021-08-20,85.35
2021-08-21,70.76
2021-08-22,304.68
2021-08-23,177.96
2021-08-24,86.77
2021-08-25,74.18
2021-08-26,54.9
2021-08-27,69.52
2021-08-28,147.47
2021-08-29,105.19
2021-08-30,77.75
2021-08-31,166.77
2021-09-01,88.74
2021-09-02,72.75
2021-09-03,88.32
2021-09-04,78.8
2021-09-05,229.72
2021-09-06,222.33
2021-09-07,165.86
2021-09-08,118.66
2021-09-09,56.89
2021-09-10,72.22
2021-09-11,96.32
2021-09-12,152.3
2021-09-13,209.02
2021-09-14,135.76
2021-09-15,106.93
2021-09-16,44.76
2021-09-17,83.45
2021-09-18,63.85
2021-09-19,91.65
2021-09-20,159.31
2021-09-21,196.08
2021-09-22,98.64
2021-09-23,79.1
2021-09-24,86.86
2021-09-25,82.85
2021-09-26,108.75
2021-09-27,243.51
2021-09-28,126.3
2021-09-29,104.63
2021-09-30,142.53
2021-10-01,88.83
2021-10-02,100.28
2021-10-03,166.17
2021-10-04,148.03
2021-10-05,97.14
2021-10-06,145.53
2021-10-07,100.93
2021-10-08,96.69
2021-10-09,248.61
2021-10-10,122.3
2021-10-11,85.57
2021-10-12,90.52
2021-10-13,111.12
2021-10-14,94.34
2021-10-15,65.19
2021-10-16,86.82
2021-10-17,238.11
2021-10-18,159.77
2021-10-19,73.95
2021-10-20,59.85
2021-10-21,69.73
2021-10-22,101.73
2021-10-23,69.32
2021-10-24,185.92
2021-10-25,102.62
2021-10-26,99.45
2021-10-27,63.73
2021-10-28,90.49
2021-10-29,77.35
2021-10-30,61.28
2021-10-31,97.73
2021-11-01,136.17
2021-11-02,110.75
2021-11-03,188.57
2021-11-04,156.8
2021-11-05,211.53
2021-11-06,205.66
2021-11-07,264.34
2021-11-08,363.38
2021-11-09,149.84
2021-11-10,39.0
2021-11-11,65.66
2021-11-12,202.74
2021-11-13,79.21
2021-11-14,173.41
2021-11-15,107.9
2021-11-16,112.32
2021-11-17,114.88
2021-11-18,141.8
2021-11-19,120.37
2021-11-20,192.7
2021-11-21,87.77
2021-11-22,92.12
2021-11-23,98.64
2021-11-24,131.12
2021-11-25,58.34
2021-11-26,57.97
2021-11-27,44.45
2021-11-28,126.1
2021-11-29,103.8
2021-11-30,117.24
2021-12-01,108.42
2021-12-02,90.4
2021-12-03,219.57
2021-12-04,169.9
2021-12-05,173.55
2021-12-06,90.05
2021-12-07,121.78
2021-12-08,94.23
2021-12-09,59.47
2021-12-10,78.93
2021-12-11,84.96
2021-12-12,184.54
2021-12-13,214.47
2021-12-14,76.16
2021-12-15,103.8
2021-12-16,152.15
2021-12-17,130.93
2021-12-18,111.46
2021-12-19,185.69
2021-12-20,118.72
2021-12-21,164.17
2021-12-22,130.79
2021-12-23,171.54
2021-12-24,98.9
2021-12-25,203.29
2021-12-26,271.9
2021-12-27,179.41
2021-12-28,113.84
2021-12-29,84.18
2021-12-30,131.66
2021-12-31,132.09
2022-01-01,169.59
2022-01-02,157.01
2022-01-03,146.6
2022-01-04,192.08
2022-01-05,111.08
2022-01-06,235.1
2022-01-07,57.41
2022-01-08,139.45
2022-01-09,115.26
2022-01-10,120.25
2022-01-11,77.55
2022-01-12,91.97
2022-01-13,57.28
2022-01-14,73.63
2022-01-15,169.9
2022-01-16,507.73
2022-01-17,174.94
2022-01-18,77.0
2022-01-19,71.25
2022-01-20,72.93
2022-01-21,126.04
2022-01-22,52.51
2022-01-23,122.72
2022-01-24,273.48
2022-01-25,190.88
2022-01-26,146.78
2022-01-27,164.89
2022-01-28,129.34
2022-01-29,126.32
2022-01-30,179.99
2022-01-31,184.81
2022-02-01,143.53
2022-02-02,101.01
2022-02-03,93.56
2022-02-04,171.57
2022-02-05,111.26
2022-02-06,121.68
2022-02-07,97.27
2022-02-08,115.82
2022-02-09,83.48
2022-02-10,84.38
2022-02-11,67.68
2022-02-12,85.27
2022-02-13,155.44
2022-02-14,201.81
2022-02-15,109.46
2022-02-16,73.91
2022-02-17,107.1
2022-02-18,180.25
2022-02-19,139.8
2022-02-20,133.87
2022-02-21,114.2
2022-02-22,180.27
2022-02-23,89.64
2022-02-24,156.68
2022-02-25,161.59
2022-02-26,175.73
2022-02-27,160.39
2022-02-28,167.06
2022-03-01,188.05
2022-03-02,134.88
2022-03-03,204.82
2022-03-04,219.09
2022-03-05,212.98
2022-03-06,142.22
2022-03-07,164.7
2022-03-08,165.06
2022-03-09,142.59
2022-03-10,150.53
2022-03-11,232.96
2022-03-12,174.06
2022-03-13,352.88
2022-03-14,222.54
2022-03-15,154.33
2022-03-16,216.66
2022-03-17,137.82
2022-03-18,171.27
2022-03-19,100.89
2022-03-20,161.71
2022-03-21,239.83
2022-03-22,137.53
2022-03-23,116.56
2022-03-24,128.23
2022-03-25,209.01
2022-03-26,204.08
2022-03-27,396.7
2022-03-28,322.1
2022-03-29,193.93
2022-03-30,105.19
2022-03-31,81.85
2022-04-01,114.29
2022-04-02,160.34
2022-04-03,65.82
2022-04-04,115.67
2022-04-05,126.89
2022-04-06,168.21
2022-04-07,171.04
2022-04-08,124.74
2022-04-09,92.39
2022-04-10,324.04
2022-04-11,241.25
2022-04-12,103.12
2022-04-13,90.43
2022-04-14,142.29
2022-04-15,98.36
2022-04-16,85.21
2022-04-17,105.38
2022-04-18,93.03
2022-04-19,276.08
2022-04-20,95.07
2022-04-21,89.05
2022-04-22,148.56
2022-04-23,112.1
2022-04-24,131.87
2022-04-25,126.9
2022-04-26,130.06
2022-04-27,69.39
2022-04-28,80.21
2022-04-29,126.12
2022-04-30,281.5
2022-05-01,150.39
2022-05-02,99.33
2022-05-03,103.64
2022-05-04,123.78
2022-05-05,87.92
2022-05-06,212.5
2022-05-07,108.42
2022-05-08,307.96
2022-05-09,97.81
2022-05-10,135.75
2022-05-11,102.02
2022-05-12,144.73
2022-05-13,140.0
2022-05-14,130.88
2022-05-15,184.23
2022-05-16,124.37
2022-05-17,101.23
2022-05-18,97.83
2022-05-19,157.59
2022-05-20,185.12
2022-05-21,157.27
2022-05-22,247.4
2022-05-23,135.77
2022-05-24,135.79
2022-05-25,100.89
2022-05-26,132.56
2022-05-27,145.02
2022-05-28,61.72
2022-05-29,79.32
2022-05-30,82.99
2022-05-31,72.9
2022-06-01,161.66
2022-06-02,144.13
2022-06-03,163.85
2022-06-04,88.7
2022-06-05,139.95
2022-06-06,127.27
2022-06-07,167.65
2022-06-08,110.13
2022-06-09,112.11
2022-06-10,93.65
2022-06-11,80.16
2022-06-12,124.32
2022-06-13,95.37
2022-06-14,120.62
2022-06-15,140.82
2022-06-16,189.54
2022-06-17,108.29
2022-06-18,143.96
2022-06-19,184.49
2022-06-20,165.42
2022-06-21,140.11
2022-06-22,96.97
2022-06-23,96.96
2022-06-24,111.86
2022-06-25,91.56
2022-06-26,239.87
2022-06-27,140.94
2022-06-28,129.96
2022-06-29,135.33
2022-06-30,158.37
2022-07-01,177.73
2022-07-02,130.95
2022-07-03,135.95
2022-07-04,309.83
2022-07-05,116.59
2022-07-06,91.52
2022-07-07,93.67
2022-07-08,104.33
2022-07-09,104.17
2022-07-10,210.3
2022-07-11,200.3
2022-07-12,126.67
2022-07-13,52.82
2022-07-14,203.03
2022-07-15,210.77
2022-07-16,214.9
2022-07-17,195.72
2022-07-18,182.94
2022-07-19,177.18
2022-07-20,113.33
2022-07-21,132.76
2022-07-22,138.82
2022-07-23,100.99
2022-07-24,209.57
2022-07-25,120.62
2022-07-26,94.68
2022-07-27,181.99
2022-07-28,111.0
2022-07-29,130.23
2022-07-30,61.72
2022-07-31,118.84
2022-08-01,141.32
2022-08-02,96.66
2022-08-03,115.69
2022-08-04,78.43
2022-08-05,107.43
2022-08-06,265.44
2022-08-07,187.1
2022-08-08,227.88
2022-08-09,189.05
2022-08-10,84.3
2022-08-11,99.36
2022-08-12,48.55
2022-08-13,112.14
2022-08-14,95.08
2022-08-15,145.63
2022-08-16,103.94
2022-08-17,75.77
2022-08-18,92.67
2022-08-19,98.49
2022-08-20,49.35
2022-08-21,149.65
2022-08-22,169.02
2022-08-23,93.31
2022-08-24,137.29
2022-08-25,66.37
2022-08-26,121.88
2022-08-27,96.29
2022-08-28,138.76
2022-08-29,97.52
2022-08-30,83.23
2022-08-31,126.46
2022-09-01,75.93
2022-09-02,65.23
2022-09-03,65.72
2022-09-04,95.37
2022-09-05,158.69
2022-09-06,91.55
2022-09-07,87.66
2022-09-08,47.62
2022-09-09,66.03
2022-09-10,64.78
2022-09-11,141.95
2022-09-12,162.37
2022-09-13,95.35
2022-09-14,116.73
2022-09-15,118.58
2022-09-16,123.3
2022-09-17,125.98
2022-09-18,131.17
2022-09-19,65.09
2022-09-20,78.61
2022-09-21,70.88
2022-09-22,139.2
2022-09-23,133.87
2022-09-24,114.37
2022-09-25,127.96
2022-09-26,85.96
2022-09-27,194.98
2022-09-28,155.79
2022-09-29,93.12
2022-09-30,192.84
2022-10-01,101.92
2022-10-02,296.28
2022-10-03,146.03
2022-10-04,148.79
2022-10-05,153.24
2022-10-06,168.97
2022-10-07,139.82
2022-10-08,100.81
2022-10-09,128.12
2022-10-10,181.4
2022-10-11,155.85
2022-10-12,186.85
2022-10-13,169.02
2022-10-14,180.93
2022-10-15,120.4
2022-10-16,208.79
2022-10-17,129.16
2022-10-18,73.35
2022-10-19,70.66
2022-10-20,78.35
2022-10-21,107.34
2022-10-22,72.32
2022-10-23,140.06
2022-10-24,168.29
2022-10-25,104.95
2022-10-26,84.81
2022-10-27,150.79
2022-10-28,204.29
2022-10-29,87.03
2022-10-30,114.98
2022-10-31,161.13
2022-11-01,127.48
2022-11-02,98.2
2022-11-03,140.73
2022-11-04,122.07
2022-11-05,66.38
2022-11-06,116.64
2022-11-07,245.52
2022-11-08,123.6
2022-11-09,146.6
2022-11-10,119.57
2022-11-11,183.98
2022-11-12,198.23
2022-11-13,228.73
2022-11-14,215.52
2022-11-15,95.09
2022-11-16,107.83
2022-11-17,91.22
2022-11-18,133.39
2022-11-19,110.6
2022-11-20,255.53
2022-11-21,122.23
2022-11-22,125.51
2022-11-23,183.38
2022-11-24,226.25
2022-11-25,189.26
2022-11-26,119.31
2022-11-27,173.32
2022-11-28,183.05
2022-11-29,90.52
2022-11-30,89.9
2022-12-01,177.11
2022-12-02,48.03
2022-12-03,83.3
2022-12-04,339.06
2022-12-05,187.14
2022-12-06,105.68
2022-12-07,151.37
2022-12-08,81.81
2022-12-09,114.31
2022-12-10,61.0
2022-12-11,223.06
2022-12-12,169.7
2022-12-13,122.35
2022-12-14,120.9
2022-12-15,114.95
2022-12-16,99.07
2022-12-17,84.76
2022-12-18,103.12
2022-12-19,87.27
2022-12-20,72.84
2022-12-21,147.63
2022-12-22,98.69
2022-12-23,84.14
2022-12-24,73.31
2022-12-25,343.59
2022-12-26,170.29
2022-12-27,69.63
2022-12-28,85.9
2022-12-29,123.69
2022-12-30,199.3
2022-12-31,162.78
2023-01-01,433.38
2023-01-02,185.33
2023-01-03,117.51
2023-01-04,114.2
2023-01-05,176.01
2023-01-06,158.88
2023-01-07,168.63
2023-01-08,204.85
2023-01-09,152.46
2023-01-10,386.4
2023-01-11,363.54
2023-01-12,189.12
2023-01-13,141.9
2023-01-14,176.67
2023-01-15,261.68
2023-01-16,166.4
2023-01-17,73.48
2023-01-18,310.22
2023-01-19,106.09
2023-01-20,119.89
2023-01-21,89.56
2023-01-22,258.78
2023-01-23,326.16
2023-01-24,123.28
2023-01-25,113.38
2023-01-26,72.53
2023-01-27,110.89
2023-01-28,114.2
2023-01-29,225.17
2023-01-30,190.98
2023-01-31,158.19
2023-02-01,137.21
2023-02-02,116.99
2023-02-03,115.81
2023-02-04,99.82
2023-02-05,90.75
2023-02-06,219.03
2023-02-07,190.34
2023-02-08,139.63
2023-02-09,129.06
2023-02-10,99.82
2023-02-11,118.66
2023-02-12,54.4
2023-02-13,70.05
2023-02-14,105.73
2023-02-15,200.6
2023-02-16,223.17
2023-02-17,97.82
2023-02-18,153.22
2023-02-19,101.26
2023-02-20,88.82
2023-02-21,68.9
2023-02-22,140.33
2023-02-23,188.33
2023-02-24,82.35
2023-02-25,57.93
2023-02-26,78.14
2023-02-27,130.62
2023-02-28,88.38
2023-03-01,79.33
2023-03-02,158.83
2023-03-03,90.05
2023-03-04,109.74
2023-03-05,120.29
2023-03-06,88.74
2023-03-07,97.28
2023-03-08,71.68
2023-03-09,99.01
2023-03-10,167.33
2023-03-11,111.64
2023-03-12,63.42
2023-03-13,226.43
2023-03-14,246.38
2023-03-15,165.53
2023-03-16,191.67
2023-03-17,236.53
2023-03-18,80.16
2023-03-19,213.92
2023-03-20,158.68
2023-03-21,102.69
2023-03-22,215.3
2023-03-23,190.0
2023-03-24,163.72
2023-03-25,132.95
2023-03-26,153.05
2023-03-27,141.81
2023-03-28,117.77
2023-03-29,127.01
2023-03-30,82.78
2023-03-31,144.99
2023-04-01,118.19
2023-04-02,407.69
2023-04-03,150.38
2023-04-04,154.53
2023-04-05,108.51
2023-04-06,40.4
2023-04-07,65.4
2023-04-08,124.42
2023-04-09,210.2
2023-04-10,116.65
2023-04-11,155.38
2023-04-12,109.82
2023-04-13,258.05
2023-04-14,38.2
2023-04-15,50.4
2023-04-16,279.06
2023-04-17,51.34
2023-04-18,186.52
2023-04-19,128.99
2023-04-20,98.98
2023-04-21,118.21
2023-04-22,113.76
2023-04-23,127.64
2023-04-24,149.57
2023-04-25,111.25
2023-04-26,135.07
2023-04-27,157.01
2023-04-28,94.05
2023-04-29,93.97
2023-04-30,209.08
2023-05-01,435.03
2023-05-02,249.56
2023-05-03,139.92
2023-05-04,105.0
2023-05-05,100.93
2023-05-06,87.09
2023-05-07,152.42
2023-05-08,311.34
2023-05-09,163.06
2023-05-10,69.51
2023-05-11,155.22
2023-05-12,190.28
2023-05-13,250.04
2023-05-14,189.55
2023-05-15,99.1
2023-05-16,67.14
2023-05-17,113.54
2023-05-18,210.79
2023-05-19,111.5
2023-05-20,206.6
2023-05-21,328.45
2023-05-22,398.71
2023-05-23,156.99
2023-05-24,301.54
2023-05-25,237.84
2023-05-26,220.29
2023-05-27,154.91
2023-05-28,241.49
2023-05-29,80.39
2023-05-30,111.1
2023-05-31,264.79
2023-06-01,108.62
2023-06-02,96.48
2023-06-03,63.27
2023-06-04,150.73
2023-06-05,133.01
2023-06-06,62.63
2023-06-07,119.0
2023-06-08,96.83
2023-06-09,58.14
2023-06-10,64.39
2023-06-11,90.27
2023-06-12,204.38
2023-06-13,110.96
2023-06-14,147.42
2023-06-15,71.0
2023-06-16,56.58
2023-06-17,61.35
2023-06-18,126.36
2023-06-19,277.07
2023-06-20,213.08
2023-06-21,65.39
2023-06-22,72.75
2023-06-23,74.02
2023-06-24,161.0
2023-06-25,340.25
2023-06-26,150.9
2023-06-27,127.96
2023-06-28,152.99
2023-06-29,117.91
2023-06-30,96.85
2023-07-01,86.8
2023-07-02,123.9
2023-07-03,65.32
2023-07-04,60.81
2023-07-05,137.28
2023-07-06,40.77
2023-07-07,93.53
2023-07-08,139.58
2023-07-09,71.88
2023-07-10,39.18
2023-07-11,37.82
2023-07-12,89.22
2023-07-13,75.95
2023-07-14,206.65
2023-07-15,53.17
2023-07-16,79.3
2023-07-17,155.95
2023-07-18,104.21
2023-07-19,37.11
2023-07-20,260.18
2023-07-21,80.78
2023-07-22,81.81
2023-07-23,142.45
2023-07-24,105.67
2023-07-25,37.76
2023-07-26,220.51
2023-07-27,95.33
2023-07-28,82.35
2023-07-29,108.35
2023-07-30,156.43
2023-07-31,81.19
2023-08-01,151.79
2023-08-02,121.59
2023-08-03,62.21
2023-08-04,60.58
2023-08-05,52.64
2023-08-06,85.29
2023-08-07,59.3
2023-08-08,49.89
2023-08-09,77.25
2023-08-10,46.74
2023-08-11,170.3
2023-08-12,73.28
2023-08-13,64.02
2023-08-14,236.53
2023-08-15,53.33
2023-08-16,128.55
2023-08-17,101.81
2023-08-18,36.93
2023-08-19,59.85
2023-08-20,141.46
2023-08-21,130.14
2023-08-22,52.69
2023-08-23,141.21
2023-08-24,76.47
2023-08-25,137.35
2023-08-26,172.14
2023-08-27,109.45
2023-08-28,70.13
2023-08-29,69.2
2023-08-30,66.94
2023-08-31,167.14
2023-09-01,57.38
2023-09-02,141.49
2023-09-03,180.96
2023-09-04,41.29
2023-09-05,66.39
2023-09-06,41.02
2023-09-07,95.66
2023-09-08,37.05
2023-09-09,65.78
2023-09-10,70.26
2023-09-11,82.18
2023-09-12,99.71
2023-09-13,132.91
2023-09-14,111.69
2023-09-15,63.69
2023-09-16,29.01
2023-09-17,132.64
2023-09-18,63.82
2023-09-19,146.72
2023-09-20,82.86
2023-09-21,106.49
2023-09-22,42.8
2023-09-23,52.98
2023-09-24,62.13
2023-09-25,14.69
2023-09-26,143.47
2023-09-27,150.04
2023-09-28,111.89
2023-09-29,136.08
2023-09-30,113.8
2023-10-01,143.15
2023-10-02,77.03
2023-10-03,100.4
2023-10-04,181.95
2023-10-05,48.05
2023-10-06,95.54
2023-10-07,89.39
2023-10-08,228.9
2023-10-09,264.22
2023-10-10,143.33
2023-10-11,193.16
2023-10-12,190.6
2023-10-13,59.11
2023-10-14,70.56
2023-10-15,513.1
2023-10-16,136.58
2023-10-17,94.38
2023-10-18,90.98
2023-10-19,277.32
2023-10-20,288.92
2023-10-21,77.76
2023-10-22,159.78
2023-10-23,152.66
2023-10-24,80.6
2023-10-25,127.21
2023-10-26,32.52
2023-10-27,91.4
2023-10-28,58.85
2023-10-29,70.14
2023-10-30,169.3
2023-10-31,43.83
2023-11-01,136.59
2023-11-02,54.27
